vehicle_id,vehicle_number,lap,speed
GR86-057-57,57,11,128.11370157819226
GR86-057-57,57,12,124.71391910739192
GR86-057-57,57,13,121.73590723055935
GR86-057-57,57,14,93.35705208333334
GR86-057-57,57,15,127.59434472934473
GR86-057-57,57,16,125.39267882187937
GR86-057-57,57,17,128.42329022988505
GR86-057-57,57,18,127.31245714285714
GR86-057-57,57,19,70.51284009546539
GR86-057-57,57,20,1.0417975365665897
GR86-061-51,51,1,96.33629153269024
GR86-061-51,51,2,89.0464827586207
GR86-061-51,51,3,123.43742068965518
GR86-061-51,51,4,127.22867709815077
GR86-061-51,51,5,128.09422636103153
GR86-061-51,51,6,128.3813342898135
GR86-061-51,51,7,128.32989956958394
GR86-061-51,51,8,127.73392296718973
GR86-061-51,51,9,128.7619971264368
GR86-061-51,51,10,128.19760744985675
GR86-061-51,51,11,127.87905579399143
GR86-061-51,51,12,127.05147727272728
GR86-061-51,51,13,116.62340286831811
GR86-061-51,51,14,79.22232979664014
GR86-063-113,113,1,91.34913880445797
GR86-063-113,113,2,89.41871668311946
GR86-063-113,113,3,126.71272598870057
GR86-063-113,113,4,130.5792116788321
GR86-063-113,113,5,131.0258651026393
GR86-063-113,113,6,130.4958102189781
GR86-063-113,113,7,131.05202643171808
GR86-063-113,113,8,131.04604105571846
GR86-063-113,113,9,131.37032352941176
GR86-063-113,113,10,131.4802798232695
GR86-063-113,113,11,131.62172312223856
GR86-063-113,113,12,131.41288235294118
GR86-063-113,113,13,97.39288190682558
GR86-063-113,113,14,91.42929663608562
GR86-063-113,113,15,129.69015873015874
GR86-063-113,113,16,113.18787179487178
GR86-063-113,113,17,122.06953488372093
GR86-063-113,113,18,129.70177068214804
GR86-063-113,113,19,60.83762609280431
GR86-063-113,113,20,9.270178571428572
GR86-065-5,5,1,91.76004098360656
GR86-065-5,5,2,89.57844708209693
GR86-065-5,5,3,127.49657142857144
GR86-065-5,5,4,130.45070175438596
GR86-065-5,5,5,130.39090775988288
GR86-065-5,5,6,129.0500725689405
GR86-065-5,5,7,129.75738686131388
GR86-065-5,5,8,127.48991391678622
GR86-065-5,5,9,128.7413043478261
GR86-065-5,5,10,130.38524158125915
GR86-065-5,5,11,129.1438136826783
GR86-065-5,5,12,129.75650145772596
GR86-065-5,5,13,101.9955593607306
GR86-065-5,5,14,91.43585465711361
GR86-065-5,5,15,129.68713245997088
GR86-065-5,5,16,129.13176811594204
GR86-065-5,5,17,127.95138129496404
GR86-065-5,5,18,129.5534788937409
GR86-065-5,5,19,74.01088333333333
GR86-065-5,5,20,1.0692412523020256
